"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000116675.14"	588.587437294648	-1.59042053466173	1.19723813112928	-1.32840785246423	0.184043406748255	0.747016014759409
"ENSG00000116678.17"	759.846637006419	-1.25056027521303	0.873118457002505	-1.43229164975657	0.152060371835644	0.709097079829318
"ENSG00000116679.14"	10816.5456237384	1.17194876708871	0.658089362342321	1.78083530011399	0.0749393607875696	0.566313903673153
"ENSG00000116685.14"	2608.64537942125	0.00459858110916638	0.480922777996403	0.00956199481406302	0.992370748226859	0.999405775904437
"ENSG00000116688.15"	3950.75282407988	-0.47366495692393	0.443756390155267	-1.06739861652065	0.285791872932989	0.82493782029986
"ENSG00000116690.10"	323.404163979567	-2.57955045810535	1.29946377426274	-1.98508839507194	0.047134637706118	0.476168516658113
"ENSG00000116691.9"	985.991536792372	0.197130708086823	0.562405034818758	0.350513768338419	0.725953159111237	0.972374169433838
"ENSG00000116698.19"	6662.65243386498	-0.191851792222894	0.376061544642186	-0.51016062385596	0.609938935940041	0.947085637752254
"ENSG00000116701.13"	1362.89512928175	-0.251312103200304	0.914694939137136	-0.27474963777254	0.783508592675866	0.978845021527597
"ENSG00000116704.7"	1571.69935600628	-1.44145268433172	0.629606250808647	-2.28945103781985	0.02205315962327	0.35733974677095
"ENSG00000116711.9"	313.637352183031	5.47346876251799	0.988714247193657	5.53594608154354	3.09552793343967e-08	1.91931167824736e-05
"ENSG00000116717.10"	2304.44829951644	-1.49018889412023	0.798902269637554	-1.86529560717896	0.0621399805589871	0.528784939242267
"ENSG00000116729.12"	1948.25438220729	-1.98090894025746	0.8992088981466	-2.20294632797829	0.0275985317847361	0.390109636447236
"ENSG00000116731.21"	1308.96423691625	-0.749435008550988	0.455163596271487	-1.64651789969596	0.0996571779370685	0.625750784922442
"ENSG00000116741.7"	2741.95196440882	-1.43695272938746	0.959102151822858	-1.49822698933206	0.134074285716808	0.684488282825734
"ENSG00000116747.11"	1849.97646297716	-0.209695556188442	0.486289533949362	-0.43121544172546	0.666311727041095	0.960493974022809
"ENSG00000116750.12"	1626.47522432032	-0.145732873067099	0.435519741903921	-0.334618294064036	0.737913043046835	0.973825005137244
"ENSG00000116752.5"	1299.57204542839	-0.35693079851842	0.341226858539692	-1.04602199265889	0.295550878591788	0.82995795746252
"ENSG00000116754.12"	7167.62740338926	-0.361766148308426	0.349583740620917	-1.03484832465569	0.30073975071315	0.83365671169881
"ENSG00000116761.10"	230.650967872813	-0.843436365425287	0.996435131109504	-0.846453862466835	0.397299601700917	0.887513523611405
"ENSG00000116771.5"	557.532370751655	-1.31746950548295	1.03716597719946	-1.27025908528196	0.20399235716545	0.767139762064714
"ENSG00000116774.10"	1114.70935583245	-1.43620936079801	0.745577651662356	-1.92630419862479	0.0540664014838753	0.499460606357812
"ENSG00000116785.12"	487.656699162228	-1.54266387721265	1.94177861419615	-0.794459196292714	0.426928154211209	0.896173503506587
"ENSG00000116786.10"	2573.51795235216	-0.493276832762737	0.372175890191926	-1.32538631803463	0.185043052601894	0.747016014759409
"ENSG00000116791.12"	7275.34942327339	-1.95529094813679	0.603753681692113	-3.23855739091608	0.00120135848107788	0.0963092004254678
"ENSG00000116793.14"	819.053231278182	0.0384586697730155	0.462506687018715	0.0831526783340524	0.933730139585398	0.994617878470561
"ENSG00000116809.10"	1078.51525216702	-0.245036952221632	0.451596843158185	-0.542601118528635	0.587404468684189	0.941449543384848
"ENSG00000116815.14"	1547.00270134846	-0.647025312688159	0.658167363260162	-0.983071098334605	0.325572447578309	0.84881447098596
"ENSG00000116819.6"	66.2119452778591	0.0569451604749393	1.10682238698094	0.0514492308294083	0.958967556160278	0.99721597945701
"ENSG00000116824.4"	629.171551443762	-3.33533993744689	1.27208245863411	-2.62195262170991	0.00874275840217511	0.250032419932864
"ENSG00000116830.10"	875.629652207839	0.22991821704417	0.445754767342187	0.515795306946592	0.605997380675853	0.946155069481969
"ENSG00000116833.12"	2900.56542225839	-0.826023367253538	0.940442582950937	-0.878334714131752	0.379762102363218	0.876946114293112
"ENSG00000116852.13"	709.839923012416	-0.63556355275898	0.960060338881398	-0.662003758534072	0.507968812924644	0.917493413278479
"ENSG00000116857.15"	7292.83354910157	-0.343715525339437	0.523773775456094	-0.656228970303324	0.511676811473358	0.917973526829735
"ENSG00000116863.10"	1779.73617451044	-0.51369008258443	0.506255942263372	-1.01468454925748	0.310256221543077	0.84005707296131
"ENSG00000116871.14"	4617.85582208806	-1.10028391873615	0.50725064497657	-2.16911290233445	0.0300741133834118	0.402054487107557
"ENSG00000116874.10"	1209.48192388131	-0.0640473203868843	0.603332251383252	-0.106155970014936	0.915458604321584	0.991876578494389
"ENSG00000116883.8"	148.122316252998	-0.637681523986542	0.619016625074089	-1.03015250020178	0.302938423406294	0.835754048403479
"ENSG00000116885.17"	424.527934891322	-1.2770604303882	0.676183454492703	-1.88863010755904	0.058941409808715	0.517687749063522
"ENSG00000116898.10"	2919.72227636483	-0.53742713796243	0.57927467414521	-0.927758733377165	0.353532734414024	0.863594641749752
"ENSG00000116903.7"	977.194562561661	0.0699025412474872	0.456154128430488	0.153243250232119	0.87820645168954	0.988467719666183
"ENSG00000116906.10"	4067.18738549327	0.0616498721237208	0.403063374884264	0.152953297087395	0.878435105346401	0.988467719666183
"ENSG00000116918.12"	2225.43797149841	0.370885508641757	0.388203422635832	0.955389589621624	0.339380716599978	0.856363652083738
"ENSG00000116922.13"	622.684519854178	-0.0252101103974982	0.404805364211218	-0.0622771154394687	0.950342152328713	0.996742725329335
"ENSG00000116954.7"	1207.67013398504	-1.22953875428434	0.399908990283526	-3.07454641970571	0.00210822910697446	0.129088489934744
"ENSG00000116957.11"	1663.83067457438	0.284510966996523	0.478380758137436	0.594737480880836	0.552018963808195	0.931658046288072
"ENSG00000116962.13"	4376.99882480733	-1.06217231481603	0.612372075867001	-1.73452114600784	0.0828256571011922	0.589998713529114
"ENSG00000116977.17"	3523.80919396776	-0.429636706657534	0.548335211628714	-0.783529303874886	0.433316352459381	0.899743949797366
"ENSG00000116984.11"	2667.7335005888	-0.28854469735305	0.449327678493311	-0.642169871040663	0.520762893174215	0.920292370961534
"ENSG00000116985.9"	619.70466639282	-0.914389927860493	0.789490985798019	-1.15820185956427	0.246781669651059	0.807586144751533
"ENSG00000116990.10"	364.852979497244	-0.0273874357545221	0.805563668115362	-0.033997853724704	0.972878862192775	0.998117201067154
"ENSG00000116991.9"	1681.78269705619	1.14086518141615	0.792300768539856	1.43993951125236	0.149884513286265	0.704957706987629
"ENSG00000117000.8"	810.60935861704	-0.378247074641421	0.353607754205708	-1.0696798080434	0.284763458163256	0.824522813197426
"ENSG00000117009.10"	132.822624296225	-1.94118201341048	1.00570870804472	-1.93016327479602	0.0535866104024042	0.496918526714674
"ENSG00000117010.14"	226.54452556098	-1.7254957588531	0.636844262468188	-2.70944697242883	0.0067395477494408	0.2258812635181
"ENSG00000117013.13"	69.9885067501014	0.272983237380086	0.926796282370179	0.294545028473746	0.76834146082103	0.977181771104685
"ENSG00000117016.8"	157.190784708447	-1.10965271188749	0.693285816150013	-1.60057033627151	0.109472116766989	0.64739061925665
"ENSG00000117020.15"	1983.479365376	-1.08683405119048	0.828646146419434	-1.3115779948856	0.189662561739301	0.750513034441401
"ENSG00000117036.10"	1482.38124489659	-0.0763738058936192	0.51073973347924	-0.149535665403098	0.881130968806706	0.988490803263847
"ENSG00000117054.12"	2669.01969818526	-1.86469262328858	0.51733417797674	-3.6044257322825	0.000312843888691233	0.0390625467291328
"ENSG00000117069.13"	46.4499042365151	-0.0973015034754319	1.38864092489507	-0.0700695923121986	0.944138269016199	0.995762632741096
"ENSG00000117090.13"	84.0060764892938	-2.25085772879545	1.13413195272377	-1.98465242372345	0.0471831554665938	0.476168516658113
"ENSG00000117091.8"	405.233506217635	-2.87489801394534	1.01666297852785	-2.82777879657647	0.00468721818846999	0.193819515741409
"ENSG00000117114.18"	1524.81638839803	-0.884927699453355	0.77986755346684	-1.13471536996183	0.256494595302466	0.813785898899283
"ENSG00000117115.11"	393.206271555645	-1.21533352612882	0.733366843329894	-1.6571972638012	0.0974795995719542	0.623248867217818
"ENSG00000117118.8"	2458.66345154278	-0.800138204195558	0.50288689909897	-1.59108977710332	0.111589372857165	0.652600876818235
"ENSG00000117122.12"	617.353595822962	-0.851241275881516	1.03188353038639	-0.824939298684969	0.409406053703591	0.890863565352248
"ENSG00000117133.9"	1400.57269443045	-0.597054105591515	0.374243909255716	-1.59536091523551	0.110631550885807	0.649220048086669
"ENSG00000117139.15"	4111.59990500892	0.171476965168065	0.581081891317242	0.295099482070157	0.767917885364272	0.977181771104685
"ENSG00000117143.12"	2476.73655228151	-0.433207122720085	0.60816888725161	-0.712313851959447	0.47627044824332	0.910121113111785
"ENSG00000117151.11"	1101.14582949498	-0.492102299067841	0.484782305793106	-1.01509954713128	0.310058377489992	0.839953948322294
"ENSG00000117152.12"	4935.97222681484	-4.14098073441589	1.67858637028132	-2.46694528665921	0.0136271177794361	0.29840885925528
"ENSG00000117153.14"	2340.21355021173	0.209780715922504	0.410864523960652	0.510583668553956	0.609642613963859	0.946956053107208
"ENSG00000117154.10"	58.1405771953841	-1.79039437553553	0.829871302591531	-2.15743618310992	0.0309716945091718	0.405631749765724
"ENSG00000117155.15"	1390.25458777558	-1.20109161141167	0.641200401695737	-1.87319223168798	0.0610418446621222	0.525671227679063
"ENSG00000117174.9"	994.878318327548	-0.299955904787372	0.359053600957177	-0.835407036686834	0.403488569221558	0.889556294970252
"ENSG00000117215.13"	112.953487828641	-3.96169527606168	1.71666677236074	-2.3077835138695	0.0210111803260238	0.350872018311502
"ENSG00000117222.12"	1496.55263103856	0.0486073347006441	0.428513442670233	0.11343246176305	0.909687705021844	0.991023137179418
"ENSG00000117226.10"	2133.96132534833	-0.757419587333486	0.939758559293207	-0.805972533948658	0.42025868615535	0.893956345653247
"ENSG00000117228.9"	1970.81277060674	-0.769868391511619	0.873413367554709	-0.881447914710782	0.378075433468396	0.876327344828934
"ENSG00000117242.7"	184.896310888629	-0.151267581434384	0.479149754859625	-0.315700007983309	0.752230220639421	0.975758083741914
"ENSG00000117245.11"	93.7620954441408	-1.21054220219861	0.634463209636202	-1.90797856173997	0.0563939871827538	0.507385800549834
"ENSG00000117262.17"	241.009590791817	-0.104263760974164	0.434976729838675	-0.239699629478647	0.810563122203861	0.980991834636687
"ENSG00000117266.14"	2247.72625823293	-0.726366618729841	0.652343461768093	-1.11347267398238	0.265505478001127	0.8166327351501
"ENSG00000117280.11"	1860.25195961686	-0.952883336829356	0.517246912941202	-1.84222140913516	0.0654427700675509	0.539585101152565
"ENSG00000117281.14"	44.0927403713793	-0.493327442053477	0.888920016867865	-0.554973937690964	0.578912487077377	0.93831742491173
"ENSG00000117298.13"	7541.09171974394	-0.760880926397883	0.637943586470708	-1.19270879515742	0.232983439911439	0.798224269447799
"ENSG00000117305.13"	2153.16826374235	-0.383437268158667	0.533840545996723	-0.718261793777313	0.472595882945184	0.910121113111785
"ENSG00000117308.13"	2019.10852762894	-0.0779618727657558	0.565785355825111	-0.137794080322317	0.890403162949231	0.989800324630863
"ENSG00000117318.8"	2213.23572080911	-0.266311611877301	0.702472882105468	-0.379105896698967	0.704609227642524	0.968299470625089
"ENSG00000117335.17"	15728.6161727337	1.10501754283781	0.584450674976355	1.89069427096225	0.0586651676685084	0.516231857733387
"ENSG00000117360.11"	3088.71453149205	0.205310727295855	0.571206758724391	0.359433294792155	0.719270970948883	0.971847558455864
"ENSG00000117362.11"	13242.1600956432	-0.446149070225548	0.402393159170907	-1.10873920208981	0.267542705088167	0.817378844996709
"ENSG00000117385.14"	1626.94924937227	-0.0673074455650349	0.430267333401782	-0.156431688719867	0.875692760647552	0.988467719666183
"ENSG00000117394.18"	4804.21435054707	4.75798996916699	1.07562406158026	4.42346925762964	9.71284583614573e-06	0.0028992844820895
"ENSG00000117395.9"	2817.30230172988	-0.305212445723043	0.460166911822111	-0.663264650025577	0.507161072420614	0.917493413278479
"ENSG00000117399.12"	1054.36633089502	0.61385324348637	0.904124706202626	0.678947538182634	0.497171103198958	0.913689709195672
"ENSG00000117407.15"	87.8487588522493	0.610343444861414	1.02146229933024	0.597519306646569	0.550160720894892	0.930688958821927
"ENSG00000117408.9"	1825.44718945784	-0.63171643333744	0.399957856853541	-1.57945749161459	0.11423115936007	0.659244756679211
"ENSG00000117410.12"	5739.96614227341	-0.670019358402528	0.482760451694624	-1.38789197841408	0.165169940837747	0.720972489855594
"ENSG00000117411.15"	2607.78250501115	-0.48306529194639	0.531515247759058	-0.908845595649532	0.363431634783616	0.868308898312432
"ENSG00000117419.13"	2556.07243650269	-0.490254658421319	0.492149237547383	-0.996150397112253	0.319177076124982	0.845938041625472
"ENSG00000117425.12"	122.34661075986	-0.21366231919701	0.862014050385299	-0.247864079595348	0.804239573107288	0.979784281677344
"ENSG00000117448.12"	5787.15816200012	-0.667054221653511	0.503626430724957	-1.32450201371144	0.185336374727826	0.747016014759409
"ENSG00000117450.12"	10001.8142336728	0.293399236451073	0.54914639219898	0.534282371001649	0.593146187148423	0.943057272605583
"ENSG00000117461.13"	611.570954695623	-1.15390262290668	0.645874065682727	-1.78657525393427	0.0740061642511482	0.562965895513389
"ENSG00000117472.8"	737.650063286042	1.28119857399336	1.01890967240515	1.25742115193497	0.208601173931788	0.774661022218054
"ENSG00000117475.12"	1472.91205971483	-0.550703608071085	0.468006247793772	-1.17670140231494	0.23931470795025	0.803876769958715
"ENSG00000117477.11"	35.7274906433473	-0.455016808954225	0.755575831645401	-0.602211968537089	0.547033049835462	0.930417890301598
"ENSG00000117479.11"	1031.6142004702	-0.815009360159584	0.710767098272351	-1.14666163099082	0.251521493972995	0.811666658929069
"ENSG00000117480.14"	1702.12406796875	-1.00886986902111	0.605031053530029	-1.66746791447298	0.0954213992770466	0.621114414151632
"ENSG00000117481.9"	1354.25721046337	-0.520762896476943	0.379251009672072	-1.37313516166307	0.169710331858363	0.725640337741658
"ENSG00000117500.11"	2999.58192465282	-0.308031811630382	0.458501626164542	-0.67182272439714	0.501696560122783	0.91515430961383
"ENSG00000117505.11"	2964.90735325483	-0.332836034603137	0.525953991579949	-0.632823478729211	0.526848922690542	0.92254095500276
"ENSG00000117519.14"	5714.83589482077	-0.507748501121363	0.572222486132923	-0.887327068449765	0.37490283630919	0.87547411576333
"ENSG00000117523.14"	10150.9112917947	-0.068352557577491	0.4658780025925	-0.146717718366451	0.883354832718915	0.988685687471807
"ENSG00000117525.12"	1464.44419231955	-0.0158953622373479	1.19330436466715	-0.0133204593128105	0.989372125464611	0.999350258748752
"ENSG00000117528.10"	3536.30445747416	-0.256302367764413	0.50641022060234	-0.506116103777604	0.612775146187656	0.947688814552388
"ENSG00000117533.13"	987.528117967059	-0.380701511495735	0.430512370176952	-0.884298658687222	0.376535012158176	0.875904947489469
"ENSG00000117543.18"	1075.52479531551	-0.0127135344605386	0.498641967047554	-0.0254963186027344	0.979659084863659	0.998117201067154
"ENSG00000117560.7"	32.6744973955487	-1.9196717445586	1.14216908766828	-1.68072465389304	0.0928164095776685	0.616324187894257
"ENSG00000117569.17"	955.058196481299	-0.0964482844699472	0.448393228036002	-0.215097549292612	0.829691264570223	0.984483347705939
"ENSG00000117586.9"	233.995758497361	-1.49051917843407	1.0597380306859	-1.40649777140616	0.159576365908557	0.714411954555325
"ENSG00000117592.8"	12326.8483573551	-0.37294897763442	0.409473292801113	-0.910801715743565	0.362399858313205	0.868032739088686
"ENSG00000117593.9"	1802.94091922412	0.285563674594008	0.563596004399807	0.506681510097139	0.612378306105456	0.947688814552388
"ENSG00000117594.8"	1945.89995237158	-3.76555853285698	1.36911592752978	-2.75035769954921	0.0059530241424416	0.215280049878323
"ENSG00000117595.9"	5596.65132642618	-0.926173764954533	0.893777668601878	-1.03624625842726	0.30008727096284	0.83365671169881
"ENSG00000117597.16"	1806.86815648916	0.0354265144442972	0.478806076776001	0.0739892749123791	0.941018919249342	0.99496782707605
"ENSG00000117600.11"	25.2629189430147	-0.37389309366603	1.2540820402233	-0.29814085655788	0.765595659660688	0.977181771104685
"ENSG00000117601.12"	2694.17668485613	-5.32221154434883	2.20601684346354	-2.41258880688904	0.0158396781356072	0.314802053663821
"ENSG00000117602.10"	876.750833246061	-0.328816707548543	0.507687454212517	-0.64767546414669	0.517194876849651	0.918688138292491
"ENSG00000117614.8"	2078.78120782928	-0.0949391047757347	0.30855341648477	-0.307690985429166	0.758317479761994	0.976362709867529
"ENSG00000117616.16"	2172.50935703721	0.539837538244535	0.571060780613105	0.945324134613048	0.344493420591009	0.85984437966346
"ENSG00000117620.11"	1336.32773230856	0.375115314329103	0.458102609092643	0.818845618609527	0.412874499926867	0.892513747631369
"ENSG00000117625.12"	2416.32228210329	-0.230406860256902	0.482177397699852	-0.47784666256863	0.632759346430881	0.952242497820828
"ENSG00000117632.19"	4711.23916797487	0.424513165488324	0.681787955355485	0.62264691265627	0.533516575717312	0.925815302253023
"ENSG00000117640.16"	1700.45501792251	-0.160085863014078	0.461037445970851	-0.347229632675432	0.728418810485973	0.972625444616831
"ENSG00000117643.13"	352.842463458498	-2.25618758474849	0.868604252612777	-2.59748622915653	0.00939088856777777	0.258134583019894
"ENSG00000117650.11"	563.592563887955	1.05210573523587	0.811583368908645	1.29636187179471	0.194850841581327	0.754551052340158
"ENSG00000117676.12"	1772.8628982721	0.0560370567001873	0.616846182251228	0.0908444573583576	0.927616184209344	0.994231350041253
"ENSG00000117682.15"	1296.18236074851	-0.345377891837706	0.45565214500038	-0.757985879419965	0.448459436104138	0.903818275522034
"ENSG00000117691.8"	3304.54122776634	-0.159368129951198	0.496670898496414	-0.320872695448148	0.748306866572917	0.975612801406471
"ENSG00000117697.13"	1081.75881872422	0.0303716499639248	0.357393357197812	0.0849810142025516	0.93227648457244	0.994617878470561
"ENSG00000117707.14"	6929.61112055674	-0.843463044644309	1.02513029756555	-0.822786183031898	0.410629595312628	0.891026057776869
"ENSG00000117713.16"	3281.69698047538	-0.399322481930545	0.432773238348433	-0.922706042209208	0.356160416218735	0.864208102422162
"ENSG00000117724.11"	2161.04587979844	1.10023066580429	0.774765117886748	1.42008286176497	0.155583559070826	0.712113206755887
"ENSG00000117748.8"	1350.97074173063	-0.221125811401454	0.462608032242839	-0.477998210124847	0.632651478976717	0.952242497820828
"ENSG00000117751.16"	1276.25716397355	-0.0375890287037623	0.288682276818199	-0.13020899349299	0.896401079380512	0.990183809505982
"ENSG00000117758.12"	1574.11194565326	-0.39968055907775	0.423072981960847	-0.944708303577603	0.34480781662668	0.859867413412227
"ENSG00000117791.14"	2408.05756583285	-1.21234469250949	0.635633257401899	-1.90730217211235	0.0564814690985277	0.507586505856924
"ENSG00000117834.11"	1766.22585057675	-2.93262584382845	1.12054748072005	-2.61713661784683	0.00886708439547112	0.251842887907973
"ENSG00000117859.17"	4647.66863354109	-0.893019858422902	0.536850990170585	-1.66344083325458	0.0962242251455991	0.621114414151632
"ENSG00000117862.10"	3804.51005473472	-0.540756862916457	0.442140451256985	-1.2230431786531	0.221313388161915	0.787569596703501
"ENSG00000117868.14"	5127.64863936755	0.0169119594586504	0.294000501679621	0.057523573470224	0.954128128282805	0.99721597945701
"ENSG00000117877.9"	285.823809686135	-0.106498874644178	0.461842482123823	-0.230595665765594	0.817628935094524	0.982442185129749
"ENSG00000117899.9"	3065.85655150824	0.107493405351519	0.284481172484553	0.377857713439211	0.705536297326519	0.968346762482424
"ENSG00000117906.12"	2501.22757606136	0.763269940855119	0.351637377941337	2.17061663160978	0.0299601638195235	0.401373751478384
"ENSG00000117971.10"	25.6372818184329	-0.95417197183739	1.3585251280291	-0.702358721344866	0.482455481177875	0.911351528611031
"ENSG00000117983.16"	4805.14546407809	6.42153941669446	1.86707898704038	3.4393506976765	0.000583111322016893	0.0595709021166348
"ENSG00000117984.11"	50040.8335173115	-0.950781983178719	0.606430657611556	-1.56783297685411	0.116920116687086	0.662532720194797
"ENSG00000118004.16"	1184.5054149384	-0.181519425424772	0.80311173207574	-0.226020139135077	0.821185756825656	0.982442185129749
"ENSG00000118007.11"	1111.84220722872	-0.150187754602506	0.493408911590767	-0.304388005717805	0.760832304596546	0.977065385518102
"ENSG00000118017.3"	49.6144825601353	-2.85864330766056	1.14167888514764	-2.50389434791981	0.0122834708246031	0.285131745605367
"ENSG00000118046.13"	3133.56934229801	-0.704676600751429	0.416710199686271	-1.69104716246917	0.0908277954295471	0.613102304844342
"ENSG00000118058.19"	2997.71184219633	-0.301651684565138	0.384347327181019	-0.784841374538989	0.432546578336804	0.899463353929063
"ENSG00000118094.10"	206.498253676057	-0.533374079297711	1.26732574662361	-0.420865811902518	0.673853071223577	0.961975974584379
"ENSG00000118096.6"	822.787394760226	0.0542557433498296	0.489994767869318	0.110727189161129	0.911832684718446	0.991104438373987
"ENSG00000118137.8"	19675.8440966386	-3.95806700705298	2.30080626559027	-1.72029564863756	0.0853787140222153	0.598300663923865
"ENSG00000118162.12"	710.166122227064	0.194542494667238	0.566991337305661	0.34311369833568	0.731512926202197	0.97271383629171
"ENSG00000118181.9"	19757.5129780254	-0.217723221058683	0.50107920243594	-0.434508596645493	0.663919153543501	0.959860533173091
"ENSG00000118193.10"	321.806694607289	0.928255069215891	0.764643697496847	1.21397073206076	0.224758900742255	0.790745507889594
"ENSG00000118194.17"	180.620875813135	-1.53052144570441	0.971202113972612	-1.57590415391906	0.115047893537886	0.660541079178225
"ENSG00000118197.12"	831.862668466638	-0.377690171467503	0.390528847653997	-0.967124896755721	0.333481600837137	0.852513381826933
"ENSG00000118200.13"	2696.85718889889	-0.309931305082002	0.545031377291509	-0.5686485549184	0.569594666719825	0.935213031747674
"ENSG00000118217.5"	4359.23371976124	-0.559163960858012	0.449127815112024	-1.24499962381208	0.213131888515858	0.780611886159309
"ENSG00000118242.14"	840.155412176137	-0.14872232968046	0.516270110503304	-0.288070772750087	0.773292564699211	0.977181771104685
"ENSG00000118246.12"	1380.3500924167	0.100633210817527	0.231587451105927	0.434536544778056	0.663898863017067	0.959860533173091
"ENSG00000118257.15"	1520.71631672439	-0.659452904214255	0.846735187996581	-0.778818352612172	0.436086725176899	0.900746112853226
"ENSG00000118260.13"	1526.85692268321	0.347535043953958	0.286853280751316	1.21154285927533	0.225687418955403	0.792172769182375
"ENSG00000118263.13"	1767.48525672598	0.351291097359733	0.608684489916968	0.577131671956441	0.563850510379139	0.93361492907436
"ENSG00000118271.8"	6109.27579351664	-3.34586327862169	1.7323439279788	-1.93140820629392	0.0534325911175057	0.496918526714674
"ENSG00000118276.10"	249.127174902229	0.282108841466829	0.738389983320511	0.382059410121189	0.702417298132433	0.968180379763492
"ENSG00000118292.7"	262.391333583889	-0.701553034900232	0.548071703846376	-1.28003877955516	0.200531497677131	0.763138067853229
"ENSG00000118298.9"	73.5075924617564	-0.715200909212708	0.711016280731303	-1.00588541865329	0.314470691202228	0.842992491882264
"ENSG00000118307.17"	59.6067760446427	-0.231406690140171	0.975965546108799	-0.237105388671553	0.812575032000672	0.981418029286307
"ENSG00000118308.13"	127.642014679609	-1.73668361604208	0.768495564069124	-2.25984858890593	0.0238306496026596	0.366554533018686
"ENSG00000118322.11"	301.95269682788	0.361545510474919	1.71801408063226	0.210443857562485	0.83332126557396	0.984571725668858
"ENSG00000118363.10"	1997.37149356708	0.324509591664038	0.318232281191659	1.01972556162082	0.307858635179794	0.838632734418193
"ENSG00000118369.11"	463.428210478198	-0.408890628514988	0.455929723976041	-0.896828188671628	0.369810603799788	0.872959566908582
"ENSG00000118402.5"	18.5598103430662	-0.386328369913042	0.821799625439906	-0.470100445356423	0.638283256008921	0.953901139382692
"ENSG00000118407.13"	168.249420157958	-0.866042833934589	0.717986306842226	-1.20621079494333	0.227736222671855	0.79595184899369
"ENSG00000118412.11"	581.074031409896	0.625189013711318	0.464831320521053	1.34498039635219	0.178631565358431	0.740737448362811
"ENSG00000118418.13"	4175.58939450439	-0.135922595746971	0.544485415492211	-0.249634961524356	0.80286965898933	0.979689701413654
"ENSG00000118420.15"	95.2761817547622	0.759609462011648	0.503478531283594	1.50872264617731	0.131369675764985	0.68249470848432
"ENSG00000118432.12"	49.7074729733383	-5.27756072542394	1.69362228478107	-3.11613798002555	0.00183236513129683	0.120662014203994
"ENSG00000118454.11"	1065.70080102872	-0.820591939061464	0.335903363485574	-2.44294052475811	0.014568137877373	0.305518169469359
"ENSG00000118473.20"	109.664173881949	0.114015636318464	0.684572555202136	0.166550112843478	0.867724049475002	0.987824373716955
"ENSG00000118482.10"	3296.97383989523	0.0753655642014582	0.395165682788775	0.190718899651372	0.848745830698456	0.986263367826178
"ENSG00000118495.17"	411.418323545141	0.726568394241389	0.989718938686331	0.734115884662946	0.462878113130242	0.907054866253379
"ENSG00000118496.4"	606.962959921984	0.874086315721472	0.614259282924491	1.42299243986992	0.154738346862781	0.711830466246187
"ENSG00000118503.13"	2879.76445546462	-1.01869935586863	0.647187867153122	-1.57403963759354	0.115478286037076	0.66178959457117
"ENSG00000118507.14"	2270.56618736564	-1.90811291881389	1.02234871977105	-1.8664012405094	0.061985249701728	0.527950280162896
"ENSG00000118508.4"	1219.95496178856	-0.820170901641751	0.54208892234495	-1.51298222087602	0.130284175018067	0.681144176775684
"ENSG00000118513.17"	117.830381596204	3.6104454025032	1.16190561176097	3.10734827851573	0.00188773856703313	0.122733928385237
"ENSG00000118514.12"	550.67021556365	0.158615056336364	1.39192612684157	0.113953645439703	0.909274539576438	0.991023137179418
"ENSG00000118515.10"	2431.34453047936	-0.0989748567074394	0.680438079011053	-0.145457551187155	0.884349628486327	0.988942556862132
"ENSG00000118518.14"	1076.65013374111	0.0517922583910903	0.326422225477394	0.15866645819029	0.873931665837757	0.988333413743452
"ENSG00000118520.12"	973.857599656711	-4.58907259119638	2.05467181196767	-2.2334820405219	0.0255171733626305	0.37788473839769
"ENSG00000118523.5"	8389.5599267807	-0.674441444826066	0.934788549856407	-0.721490913565069	0.470607529176778	0.909749102909927
"ENSG00000118526.6"	82.7758863708592	-1.13900284756761	0.795931061943253	-1.43103203534582	0.152421034051783	0.710147178745607
"ENSG00000118557.14"	72.1065034991801	1.19149067506801	0.897026112197538	1.32826754858796	0.1840897362405	0.747016014759409
"ENSG00000118564.13"	4201.45548979672	-0.838288292817497	0.360297940877896	-2.32665302159357	0.0199837401002821	0.344246502142281
"ENSG00000118579.10"	2142.53044439278	0.0461658587607423	0.294192686287332	0.156923883266265	0.875304836924184	0.988467719666183
"ENSG00000118596.10"	1542.71116586263	-0.0380016958976841	0.754451659210383	-0.0503699546998904	0.95982757865932	0.99721597945701
"ENSG00000118600.10"	931.732201151884	2.08846440444928	0.416868810559254	5.00988404876701	5.44628392543957e-07	0.000241966995608366
"ENSG00000118620.11"	325.784358918666	-0.462300866302857	0.452074198193159	-1.0226216584591	0.306486765136771	0.837642798451055
"ENSG00000118640.9"	6149.61228919426	-0.492229457200898	0.443081405138074	-1.11092330098463	0.266601364885545	0.816864871655725
"ENSG00000118655.4"	411.088852261629	-0.162510031023455	0.41865182746323	-0.388174660572164	0.697886783764992	0.967982758850391
"ENSG00000118680.11"	23211.6177261139	-0.466780232942996	0.419525073645435	-1.11263965437617	0.265863222421083	0.8166327351501
"ENSG00000118689.13"	2496.32200950206	0.0111409599077483	0.634310361132581	0.0175638939396414	0.985986760693249	0.998591466615811
"ENSG00000118690.11"	97.6046442272122	0.869973793113869	0.411713696432307	2.11305526304469	0.0345960381413396	0.426381644080214
"ENSG00000118705.15"	18434.4117769892	0.165703929711837	0.355205827442679	0.46650115766633	0.640856819131242	0.954762623837267
