	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	natural_killer_cell	monocyte	B_cell	T_cell	granulocyte
TCGA.B0.5100.01A	0	0.0289695130594962	0.297317976337163	0	0.153198357853761	0.0409803294223698	0.157410116491588	0	0	0	0.00121943161300798	0.0892015724679542	0.028494876084084	0	0	0.0417451140117031	0.07003551236122	0	0.02476553959229	0.0666616607053629	0.153198357853761	0.0289695130594962	0.09480105195351	0.338298305759533	0
TCGA.B0.5102.01A	0.0276130069775781	0	0.308102331042111	0	0.174754799668995	0.064067264636499	0.0290721507864124	0	0.0035501769970005	0	0.0909147134991722	0.126948581647178	0.0324105438323804	0	0	0	0.0999675905552604	0	0.00402540180640057	0.0385734385510124	0.174754799668995	0.0276130069775781	0.103992992361661	0.37216959567861	0.0035501769970005
TCGA.B0.5104.01A	0.0136909438954142	0	0.452946861059764	0	0.171388417941326	0.0550131152722004	0.0100321328686527	0.0127836088392505	0	0	0.0334678187835283	0.0875300539855223	0.020299281754749	0	0	0	0.0692490900499386	0	0.0068958158678987	0.066702859681756	0.171388417941326	0.0136909438954142	0.0761449059178373	0.507959976331964	0.0127836088392505
TCGA.B0.5106.01A	0.0595286339353974	0	0.278716269367016	0	0.175547021399955	0.0619777657310268	0.0159687536676415	0	0	0	0.0214630412530216	0.159566307513323	0.0477215796637198	0	0	0	0.0739423239640439	0	0	0.105568303504856	0.175547021399955	0.0595286339353974	0.0739423239640439	0.340694035098043	0
TCGA.B0.5107.01A	0.0501897009093633	0	0.296055422834694	0	0.100444795903822	0.061999395457307	0	0.00104319324969134	0	0	0.0367176352066563	0.0567994727859971	0.0767946902423793	0	0	0	0.0456433481996184	0	0.00814651180952449	0.266165833400947	0.100444795903822	0.0501897009093633	0.0537898600091429	0.358054818292001	0.00104319324969134
TCGA.B0.5108.01A	0.119706134378121	0	0.235666705511115	0	0.161202742905988	0.0349349267427867	0.00759214168939383	0	0.00806519763923008	0	0.0100138287160551	0.218325137304009	0.0777784608916874	0	0	0	0.0775036863093744	0	0	0.0492110379122392	0.161202742905988	0.119706134378121	0.0775036863093744	0.270601632253902	0.00806519763923008
TCGA.B0.5109.01A	0	0.0369609844758532	0.197777110930942	0	0.0978711875693394	0.0543493353998084	0.126695991944162	0	0	0	0.0148164775901016	0.0745207619343826	0.0114132850355736	0	0	0.0118594471696594	0.0955785430870905	0.164867916598194	0.0354138883567212	0.0778750699081718	0.0978711875693394	0.0369609844758532	0.130992431443812	0.25212644633075	0.164867916598194
TCGA.B0.5110.01A	0.047298592992927	0	0.365860909363171	0	0.201735029295839	0.0494577332297078	0	0.00760600248477845	0	0	0.0399330970908737	0.163535245925592	0.00758378838958512	0	0	0.0264901424720539	0.0889484406275657	0	0.00155101812790623	0	0.201735029295839	0.047298592992927	0.0904994587554719	0.415318642592879	0.00760600248477845
TCGA.B0.5113.01A	0.0393415361437729	0	0.316556591285311	0	0.210428109604136	0.0508774536754398	0	0.00271197728339531	0.000898588031663447	0	0.0217155087224336	0.0996750427643998	0.0444869069660839	0	0	0.0189485448866498	0.102528050609178	0	0	0.0918316900275362	0.210428109604136	0.0393415361437729	0.102528050609178	0.367434044960751	0.00361056531505876
TCGA.B0.5115.01A	0.0210798512741107	0	0.364832613284003	0	0.199142268934077	0.0432443918296809	0	0.00632426586721535	0	0	0.0298885072907884	0.131999207099438	0.0257178587092432	0	0	0.0108502306894442	0.0923467741676422	0	0	0.0745740308543562	0.199142268934077	0.0210798512741107	0.0923467741676422	0.408077005113684	0.00632426586721535
TCGA.B0.5116.01A	0	0	0.236326407372677	0	0.204005956786821	0.0503316141247656	0.0230006116635466	0	0	0	0.0374559860793723	0.0923559781548457	0.0175011300554704	0	0	0.000437410007048669	0.127449487817322	0	0.0107524158124909	0.20038300212564	0.204005956786821	0	0.138201903629813	0.286658021497443	0
TCGA.B0.5117.01A	0	0	0.360216770096246	0	0.104489100237141	0.00266432949604062	0.115602057773023	0	0.0062003092091509	0	0.00276899681267585	0.298480664394003	0	0	0	0.0148852835219109	0.0754514348798986	0	0.0192410535799109	0	0.104489100237141	0	0.0946924884598095	0.362881099592287	0.0062003092091509
TCGA.B0.5119.01A	0	0.0146173779744109	0.422760077842911	0	0.191578628281449	0.0647142340081409	0	0.00894568301789543	0.00795659663293387	0	0.0433069313498616	0.142757580926248	0.0175306782009438	0	0	0.00462377240838426	0.0694126589952568	0	0	0.0117957803615648	0.191578628281449	0.0146173779744109	0.0694126589952568	0.487474311851052	0.0169022796508293
TCGA.B0.5120.01A	0.0928446201151517	0	0.273728444764296	0	0.205765308312124	0.0443016615267649	0	0.00502929529025946	0	0	0.0359999336883547	0.0986327901458583	0.0205159047155518	0	0	0.00278891290702941	0.0988970198533077	0	0	0.121496108681303	0.205765308312124	0.0928446201151517	0.0988970198533077	0.318030106291061	0.00502929529025946
TCGA.B0.5121.01A	0.0159770628052372	0	0.377851097115297	0	0.164869654819566	0.0532690522216762	0	0.00566948927239208	0	0	0.0311315533688727	0.187975327713012	0.0154726417959665	0	0	0.00388064968029505	0.0696481373260171	0	0	0.0742553338816682	0.164869654819566	0.0159770628052372	0.0696481373260171	0.431120149336973	0.00566948927239208
TCGA.B0.5399.01A	0.0336981426806365	0	0.326236242996656	0	0.154322547125897	0.0442774559829112	0	0.00388824764867111	0	0	0.0321440971890672	0.125486116298852	0.0291853347310202	0	0	0	0.0964585567106936	0	0.00644914892695943	0.147854109708636	0.154322547125897	0.0336981426806365	0.102907705637653	0.370513698979567	0.00388824764867111
TCGA.B0.5400.01A	0.0275397010664889	0	0.279828940723188	0	0.0381660992824616	0.0639499923038993	0	0.00303966514841223	0	0	0	0.30843123447146	0.0534137093313882	0	0	0	0	0	0.00643273305676178	0.219197924615939	0.0381660992824616	0.0275397010664889	0.00643273305676178	0.343778933027087	0.00303966514841223
TCGA.B0.5402.11A	0	0.0144585136602669	0.35516353634991	0	0.108656640174373	0.0169185897633202	0.105448028712963	0	0.0166525349272624	0	0.0372382102508442	0.22875810385781	0.0526888610644241	0	0	0	0.0500136550046979	0	0.0140033262341284	0	0.108656640174373	0.0144585136602669	0.0640169812388263	0.37208212611323	0.0166525349272624
TCGA.B0.5402.01A	0	0.0240129468381535	0.263114056307565	0	0.191829541819363	0.0394128916230307	0	0	0.127991425946437	0	0.0527402695962133	0.101050892931527	0.0237370779778667	0	0	0.00401951461646812	0.172091382343376	0	0	0	0.191829541819363	0.0240129468381535	0.172091382343376	0.302526947930596	0.127991425946437
TCGA.B0.5690.01A	0.00968639999446717	0	0.363225061417417	0	0.166379564890067	0.0375772605485901	0	0	0	0	0.0496361956184275	0.235518771079778	0.00022920690287621	0	0	0.00141192867668529	0.0884607556994726	0	0	0.0478748551722187	0.166379564890067	0.00968639999446717	0.0884607556994726	0.400802321966007	0
TCGA.B0.5690.11A	0	0	0.510347889316092	0	0.116342622116698	0.00322701302992467	0.0894454599199994	0	0.000509995950255182	0	0.0780514008491568	0.113624495123865	0.0428227422746382	0	0	0	0.0311813654408422	0	0.0144470159785285	0	0.116342622116698	0	0.0456283814193707	0.513574902346017	0.000509995950255182
TCGA.B0.5691.11A	0	0.00390708838002782	0.438393524969334	0	0.118007841295288	0.0114593137674744	0.0842527329740481	0	0.0155197220551842	0	0.0509535781847096	0.173252531145974	0.0534397900347314	0	0	0	0.0365658417174981	0	0.0142480354757297	0	0.118007841295288	0.00390708838002782	0.0508138771932278	0.449852838736808	0.0155197220551842
TCGA.B0.5691.01A	0.0182516552037031	0	0.352438995371067	0	0.174292616599376	0.0350108230662816	0.00507344374692174	0	0.04053303717511	0	0.0650266361322749	0.145454187024049	0.0336753600776888	0	0	0	0.130243245603528	0	0	0	0.174292616599376	0.0182516552037031	0.130243245603528	0.387449818437349	0.04053303717511
TCGA.B0.5692.01A	0	0.0175020920593053	0.350169027011154	0	0.0391681639138975	0.117121682653271	0	0	0.0188563656128694	0	0.0668624760326442	0.196179852188012	0.123375200351312	0	0	0	0.0108659124143551	0	0	0.05989922776318	0.0391681639138975	0.0175020920593053	0.0108659124143551	0.467290709664425	0.0188563656128694
TCGA.B0.5693.01A	0	0.00701895449823199	0.359725027032845	0	0.214626091388046	0.0530609732269765	0	0.00703019991571016	0.00238235292943729	0	0.0601806310609963	0.176984814340632	0.00233518238949761	0	0	0.015386013080383	0.0780823229483119	0	0.00413816644403034	0.0190492707449019	0.214626091388046	0.00701895449823199	0.0822204893923422	0.412786000259821	0.00941255284514745
TCGA.B0.5694.11A	0	0	0.498385391476239	0	0.119922159477646	0.0101540027896325	0.0880332783945407	0	0	0	0.0344185865770986	0.174092124504244	0.0361492600176525	0	0	0	0.0306586257601052	0	0.00818657100284207	0	0.119922159477646	0	0.0388451967629473	0.508539394265871	0
TCGA.B0.5694.01A	0.0343730386924091	0	0.260576177488218	0	0.162745481146863	0.0523220438656807	0	0	0	0	0.029021965067411	0.0862604599244445	0.0215875456796714	0	0	0	0.0441907383278953	0	0.00161391562239773	0.307308634185009	0.162745481146863	0.0343730386924091	0.045804653950293	0.312898221353899	0
TCGA.B0.5695.01A	0	0.0224984776939321	0.411685177981704	0	0.197948922858251	0.0679531290380502	0	0.00963588710640682	0	0	0.0467112623379545	0.122291356594115	0.0010333901329587	0	0	0.00117138886790467	0.0274348963573027	0	0.00833874023790963	0.0832973707935106	0.197948922858251	0.0224984776939321	0.0357736365952123	0.479638307019754	0.00963588710640682
TCGA.B0.5696.01A	0	0.0188733666322152	0.348713198396461	0	0.101654551767171	0.0518041418940998	0	0.0104231678822683	0	0	0.0790659862519147	0.118976121408561	0.0241824561382616	0	0	0	0.0521027848272007	0	0	0.194204224801847	0.101654551767171	0.0188733666322152	0.0521027848272007	0.400517340290561	0.0104231678822683
TCGA.B0.5696.11A	0	0.00979003187604281	0.432592954121027	0	0.103731314256458	0.00839416029090416	0.0849585044064976	0	0.0102711195718675	0	0.0689386202546205	0.165596607713752	0.0616234981389546	0	0	0	0.0406919500097576	0	0.0134112393601177	0	0.103731314256458	0.00979003187604281	0.0541031893698753	0.440987114411931	0.0102711195718675
TCGA.B0.5697.01A	0.062220707367919	0	0.310873495541264	0	0.112095125819103	0.0615174109600787	0	0	0.00977012615090182	0	0.0342209323166372	0.204794022397099	0.0843834059056002	0	0	0	0.035149685770401	0	0.00234238815443546	0.0826326996165607	0.112095125819103	0.062220707367919	0.0374920739248365	0.372390906501343	0.00977012615090182
TCGA.B0.5697.11A	0	0	0.553188679119677	0	0.121543359076266	0.00765194830348423	0.0444131153429002	0	0.0192475677280724	0	0.0586249282347093	0.125055687605471	0.0582673684591625	0	0	0	0	0	0.0120073461302576	0	0.121543359076266	0	0.0120073461302576	0.560840627423161	0.0192475677280724
TCGA.B0.5698.01A	0.0556677533367681	0	0.328649658596047	0	0.160806094658656	0.0555831601913847	0	0.0116895912981704	0.0010388059855061	0	0.0065020418768303	0.146621451764114	0.0589045530494102	0	0	0.0138348841680493	0.0180422910365208	0	0.0102826437415202	0.132377070297024	0.160806094658656	0.0556677533367681	0.028324934778041	0.384232818787432	0.0127283972836765
TCGA.B0.5699.11A	0	0.0233682569047445	0.421734529010485	0	0.123042700946855	0.0130093749671384	0.0729252956955919	0	0.0146180866134874	0	0.0539090266235945	0.184908483391412	0.0558258246984133	0	0	0	0.0127869814356447	0	0.0238714397126322	0	0.123042700946855	0.0233682569047445	0.0366584211482769	0.434743903977623	0.0146180866134874
TCGA.B0.5699.01A	0	0.00348657845685174	0.365567633487762	0	0.161224909625678	0.0484338523819379	0	0.00615909133199699	0.00652486580898173	0	0.0530997058931115	0.0862905299944884	0.0455246806644766	0	0	0	0.106682890446922	0	0.00987111665261855	0.107134145255175	0.161224909625678	0.00348657845685174	0.116554007099541	0.4140014858697	0.0126839571409787
TCGA.B0.5700.01A	0.00480464062551098	0	0.337687067670182	0	0.179367194070454	0.056645013077867	0	0.0116581648924631	0	0	0.0300401270064005	0.146432275799832	0.0209967498241183	0	0	0	0.0578891379850613	0	0.00747030679292965	0.147009322255181	0.179367194070454	0.00480464062551098	0.065359444777991	0.394332080748049	0.0116581648924631
TCGA.B0.5701.11A	0.0293183004154585	0	0.508274856296039	0	0.108659418650704	0.00581099886538868	0.05980525543835	0	0	0	0.066700886770053	0.14422738329535	0	0	0	0	0.0272943759820691	0	0.0499085242865878	0	0.108659418650704	0.0293183004154585	0.0772029002686569	0.514085855161428	0
TCGA.B0.5701.01A	0	0.015973497738028	0.191927239889848	0	0.0949552691872177	0.0562147980485004	0	0	0.0517744341416135	0	0.118434941995095	0.175443377303341	0.0468975025462373	0	0	0	0.0627603632275783	0	0	0.18561857592254	0.0949552691872177	0.015973497738028	0.0627603632275783	0.248142037938348	0.0517744341416135
TCGA.B0.5702.01A	0.0231131011267103	0	0.290868275447239	0	0.132197506365871	0.0493057136753776	0.131903292802213	0	0	0	0.00644053772779684	0.0874397897066335	0.0564069421135767	0	0	0	0.0870636868485422	0	0.0089807329637516	0.126280421222288	0.132197506365871	0.0231131011267103	0.0960444198122938	0.340173989122617	0
TCGA.B0.5703.11A	0	0	0.626396405104291	0	0.0885764338085826	0	0.0834704242241874	0	0.00992687307347731	0	0.0760032070254973	0.0444166675705359	0.0365988093089871	0	0	0	0.0340784008151437	0	0.000532779069297694	0	0.0885764338085826	0	0.0346111798844414	0.626396405104291	0.00992687307347731
TCGA.B0.5703.01A	0	0.0394726058337337	0.33368534461614	0	0.144180717933582	0.0629636460478137	0	0.00771981846724523	0.0105411054176912	0	0.0245463298885365	0.0907925862114716	0.0438892962878603	0	0	0	0.0690340335210602	0	0.0402166275849569	0.132957888189908	0.144180717933582	0.0394726058337337	0.109250661106017	0.396648990663954	0.0182609238849364
TCGA.B0.5705.11A	0	0	0.563895417507126	0	0.141297223233732	0.00632444439766018	0.0675473274762949	0	0.0271020444893288	0	0.0749322885140518	0.0682762274352878	0.0170114044828402	0	0	0	0.00580831491167553	0	0.0278053075520024	0	0.141297223233732	0	0.0336136224636779	0.570219861904786	0.0271020444893288
TCGA.B0.5705.01A	0	0	0.41056318959545	0	0.158440375980379	0.0654346084869881	0	0.00683968794107943	0.00651441496973662	0	0.0412604698623962	0.106568531738697	0.071930152174462	0	0	0.000549034487404989	0.0955662057746996	0	0	0.0363333289887067	0.158440375980379	0	0.0955662057746996	0.475997798082438	0.0133541029108161
TCGA.B0.5706.11A	0	0	0.646665775282171	0	0.0863835388980866	0	0.0935085801958881	0	0	0	0.0905986594448214	0.0332180229609913	0.00547601519836532	0	0	0	0.0126491290166369	0	0.0315002790030392	0	0.0863835388980866	0	0.0441494080196761	0.646665775282171	0
TCGA.B0.5706.01A	0	0.0168417624332678	0.167312731347645	0	0.17288912039881	0.0812687538495653	0	0.00333496848931686	0	0	0	0.0885557681980273	0.140247018983103	0	0	0	0.0715002938156447	0	0.0662141695870688	0.191835412897552	0.17288912039881	0.0168417624332678	0.137714463402713	0.24858148519721	0.00333496848931686
TCGA.B0.5707.01A	0.00924523917739035	0	0.304961341589702	0	0.139445709939071	0.0305113206557814	0.0306832828124376	0	0	0	0.0518611023889818	0.211610996227793	0.0606870507946289	0	0	0	0.0324033947793517	0	0	0.128590561634862	0.139445709939071	0.00924523917739035	0.0324033947793517	0.335472662245483	0
TCGA.B0.5709.01A	0.073103763079072	0	0.292312119644862	0	0.118580977179407	0.0526362218242288	0	0	0.00534810448143051	0	0.0301402275722719	0.229125213948964	0.104420601458535	0	0	0	0.0862811868415368	0	0	0.00805158396969213	0.118580977179407	0.073103763079072	0.0862811868415368	0.344948341469091	0.00534810448143051
TCGA.B0.5709.11A	0	0.0121617636443646	0.414252745015254	0	0.132901049249911	0.0175430836519847	0.0695288217775212	0	0.0173927991606168	0	0.0448808432806276	0.199483247961492	0.0692148568251704	0	0	0	0.00496309407745135	0	0.0176776953556072	0	0.132901049249911	0.0121617636443646	0.0226407894330585	0.431795828667239	0.0173927991606168
TCGA.B0.5710.01A	0	0	0.442910580936192	0	0.170652159185087	0.0354014366583755	0	0	0.0335252579748436	0	0.0279901644167869	0.129512008102879	0.0875958749164056	0	0	0	0.0724125178094302	0	0	0	0.170652159185087	0	0.0724125178094302	0.478312017594568	0.0335252579748436
TCGA.B0.5711.01A	0.0178906663339144	0	0.39805291295843	0	0.194872761518098	0.0508693501301428	0	0.00652544112519724	0	0	0.0419280243888766	0.12841062251796	0.0165327071101342	0	0	0.0111741678030119	0.0877983121952749	0	0.00466977714713337	0.0412752567718265	0.194872761518098	0.0178906663339144	0.0924680893424083	0.448922263088573	0.00652544112519724
TCGA.B0.5711.11A	0.00541206138584826	0	0.572389790091207	0	0.109358893690068	0.00924660160215181	0.0643384020032395	0	0	0	0.0860242148398581	0.0655069795083208	0.0284835363906134	0	0	0	0.0296018709927177	0	0.0296376494959761	0	0.109358893690068	0.00541206138584826	0.0592395204886938	0.581636391693359	0
TCGA.B0.5712.11A	0	0	0.44893020429741	0	0.160378690243667	0.0185953003289534	0.0601451467142927	0	0	0	0.0449016565998697	0.135741139286486	0.00356838250375868	0	0	0.0347505047926172	0.0929889752329445	0	0	0	0.160378690243667	0	0.0929889752329445	0.467525504626363	0
TCGA.B0.5712.01A	0	0.022336605912668	0.319547646805878	0	0.154547128061515	0.0592705936515382	0.00906836980747059	0	0.0469644531274479	0	0.058539291945057	0.0465296560758798	0.0491146953590453	0	0	0	0.0790464902187924	0	0	0.155035069034708	0.154547128061515	0.022336605912668	0.0790464902187924	0.378818240457416	0.0469644531274479
TCGA.B0.5713.01A	0	0.0386115248721982	0.385083569701855	0	0.161228105195812	0.0563498639782106	0	0.011499235388204	0.0294977232957977	0	0.0411678469005887	0.143849244731611	0.0533040278830024	0	0	0.0112998764447111	0.0110950561981424	0	0	0.0570139254098669	0.161228105195812	0.0386115248721982	0.0110950561981424	0.441433433680066	0.0409969586840017
TCGA.B0.5812.01A	0.0199031548491158	0	0.368585304082827	0	0.200840199688893	0.0470401390297155	0	0.0062253256419814	0	0	0.0448093124705295	0.169975549763439	0.00930545056586675	0	0	0.0240578584805704	0.0951945327130385	0	0.00436542360695526	0.0096977491070675	0.200840199688893	0.0199031548491158	0.0995599563199938	0.415625443112543	0.0062253256419814
TCGA.B2.3923.01A_x	0.0809600782086741	0	0.254560973838384	0	0.0894811659350252	0	0.0429673679086662	0	0.0445474496873468	0	0	0.14710756357076	0.0647428121905692	0	0	0.124252541174018	0.151380047486556	0	0	0	0.0894811659350252	0.0809600782086741	0.151380047486556	0.254560973838384	0.0445474496873468
TCGA.B2.3923.01B	0.00195305158913546	0	0.229247994856958	0	0.138140931759453	0.0142740495559399	0.241646553050753	0	0.0140549563625419	0	0	0.236692007713305	0	0	0	0	0.0911055764837118	0	0.0328848786282021	0	0.138140931759453	0.00195305158913546	0.123990455111914	0.243522044412898	0.0140549563625419
TCGA.B2.3923.01A_y	0.00456032788661825	0	0.459449651170431	0	0.101927414065915	0	0.10880648320555	0	0.00704693346382114	0	0.0013902524466385	0.231053883771467	0.00437334045301639	0	0	0.0019971999265236	0.0690260722215924	0	0.0103684413884271	0	0.101927414065915	0.00456032788661825	0.0793945136100195	0.459449651170431	0.00704693346382114
TCGA.B2.3924.01A_x	0	0.0178342960850288	0.18066808305496	0	0.0975881108117023	0.0395788829343724	0	0	0.101749123073063	0	0.0227591333919714	0.180567937544277	0.243595567137665	0	0	0	0.11565886596696	0	0	0	0.0975881108117023	0.0178342960850288	0.11565886596696	0.220246965989332	0.101749123073063
TCGA.B2.3924.01A_y	0	0.0291364613359441	0.233892362203586	0	0.109297538744035	0.0720586828624303	0	0.00249200819423051	0.0895615320557848	0	0.0125834257636811	0.166653248080421	0.216490736796943	0	0	0	0.0519123074421463	0	0	0.0159216965207986	0.109297538744035	0.0291364613359441	0.0519123074421463	0.305951045066016	0.0920535402500153
TCGA.B2.3924.01B	0	0.0341129125751771	0.238204343863174	0	0.149474406668245	0.026588790825881	0	0	0.166475992561872	0	0	0.0381202440563575	0.189676314428041	0	0	0.0678570790633606	0.0894899159578915	0	0	0	0.149474406668245	0.0341129125751771	0.0894899159578915	0.264793134689055	0.166475992561872
TCGA.B2.4098.01A	0.0856403691676636	0	0.28855899258882	0	0.123676721055259	0.0329998019860857	0	0	0.000283512576245483	0	0.0183677135326504	0.306149930727614	0.0277988198560945	0	0	0	0.0864330197561973	0	0.0216056956501038	0.00848542310326675	0.123676721055259	0.0856403691676636	0.108038715406301	0.321558794574906	0.000283512576245483
TCGA.B2.4099.01A	0.027705771243484	0	0.379823224676607	0	0.155562884246727	0.04020109639554	0	0.00414408397115943	0.0185780264393689	0	0.0455805147039313	0.0997671107022277	0.0982805750803218	0	0	0.0238940399890164	0.0619081358727392	0	0	0.0445545366788775	0.155562884246727	0.027705771243484	0.0619081358727392	0.420024321072147	0.0227221104105283
TCGA.B2.4101.01A	0.0254460099752865	0	0.365959587698361	0	0.174713128745137	0.0467832344488713	0	0	0.0393114899093274	0	0.0298100384686353	0.123679707772606	0.0501086302457794	0	0	0.0205887608054979	0.122003034450944	0	0	0.00159637747955303	0.174713128745137	0.0254460099752865	0.122003034450944	0.412742822147232	0.0393114899093274
TCGA.B2.4102.01A	0.0569605323566799	0	0.379843598731702	0	0.134773535305489	0.0349129387110303	0	0.00644158477739885	0.0174128735965805	0	0.0473411092030979	0.112853486892158	0.0658914754823998	0	0	0	0.0802112133618797	0	0.00326251761091751	0.0600951339706666	0.134773535305489	0.0569605323566799	0.0834737309727972	0.414756537442732	0.0238544583739793
TCGA.B2.5633.01A_x	0.0733873400350413	0	0.182631197383283	0	0.174614963179642	0.00872121294995523	0.000361985173332691	0	0.0129314216516595	0	0.0438885688740666	0.152506582018452	0.0412944714644915	0	0	0.00536176061856064	0.239571906914648	0	0	0.0647285897368683	0.174614963179642	0.0733873400350413	0.239571906914648	0.191352410333238	0.0129314216516595
TCGA.B2.5633.01A_y	0.0541588101826046	0	0.300310506617844	0	0.159116618605307	0.0382774247071316	0	0	0.0324583870009864	0	0.0306007896670742	0.190607288426247	0.0480993451649692	0	0	0	0.0695174742138986	0	0	0.0768533554139367	0.159116618605307	0.0541588101826046	0.0695174742138986	0.338587931324976	0.0324583870009864
TCGA.B2.5633.01B	0.113156568264366	0	0.229390618203323	0	0.189283032992315	0.0215716592884933	0	0	0.0852426192565896	0	0.0179172860654396	0.268680694093291	0	0	0	0	0.0747575218361821	0	0	0	0.189283032992315	0.113156568264366	0.0747575218361821	0.250962277491816	0.0852426192565896
TCGA.B2.5635.01A_x	0.0221020569359759	0	0.326728043015642	0	0.090429541819031	0.0609268905896564	0	0	0.0298780845951652	0	0.0258053934477881	0.150285797799589	0.101500190826582	0	0	0	0.038732254186267	0	0	0.153611746784303	0.090429541819031	0.0221020569359759	0.038732254186267	0.387654933605298	0.0298780845951652
TCGA.B2.5635.01A_y	0.045323295505586	0	0.19491049604958	0	0.145003965404435	0.0178000177943145	0	0	0.0485477158503551	0	0.0440615560719842	0.130655813330662	0.108559973289315	0	0	0	0.154317789287262	0	0	0.110819377416506	0.145003965404435	0.045323295505586	0.154317789287262	0.212710513843894	0.0485477158503551
TCGA.B2.5635.01B	0.087149214337635	0	0.308883099174877	0	0.184081517873965	0.0376072113750823	0	0	0.137646667889841	0	0.0265872717263809	0.0363989970269643	0.0640500207220777	0	0	0	0.117595999873178	0	0	0	0.184081517873965	0.087149214337635	0.117595999873178	0.346490310549959	0.137646667889841
TCGA.B2.5636.01A	0.0222176196463818	0	0.268393152056663	0	0.13200754920782	0.0381764821996455	0.076119117273236	0	0	0	0.0147615804649357	0.208230971363943	0	0	0	0	0.0865295942371896	0	0.153563933550185	0	0.13200754920782	0.0222176196463818	0.240093527787375	0.306569634256308	0
TCGA.B2.5636.11A	0	0.017962880461781	0.390214477506578	0	0.101677437690233	0.011751582441806	0.0542762717092681	0	0.0143748545420902	0	0.0533329698411822	0.224662463067144	0.0708243669894111	0	0	0	0.0259339221000952	0	0.0349887736504107	0	0.101677437690233	0.017962880461781	0.0609226957505059	0.401966059948384	0.0143748545420902
TCGA.B2.5639.01A	0.00536437342083532	0	0.373537528975067	0	0.107928272606814	0.0533748237769879	0	0.00661579763733865	0.00772592953993774	0	0.0443375388928629	0.138075845555098	0.0414691916322891	0	0	0	0.0659842172220659	0	0.00921166839120544	0.146374812349498	0.107928272606814	0.00536437342083532	0.0751958856132713	0.426912352752055	0.0143417271772764
TCGA.B2.5641.11A	0	0	0.70753341759222	0	0.0552764958925101	0	0.105995754048818	0	0	0	0.0791465190960807	0.0183893225903985	0.00137190072873472	0	0	0	0.00764988534033763	0	0.0246367047109011	0	0.0552764958925101	0	0.0322865900512387	0.70753341759222	0
TCGA.B2.5641.01A	0.055939128329411	0	0.246749067434046	0	0.131871948102122	0.0665765682955863	0.0531670848592699	0	0.00966067503647791	0	0.00693395518965283	0.137479288134054	0.0818667110731963	0	0	0	0.0848438964663494	0	0.00216312625616871	0.122748550823666	0.131871948102122	0.055939128329411	0.0870070227225181	0.313325635729632	0.00966067503647791
TCGA.B2.A4SR.01A	0	0.00546497767357615	0.32768706163445	0	0.152067253160013	0.0474951639308285	0.0359070902437627	0	0.0107237549999045	0	0.0217315716859198	0.249352837809199	0.0350038971920566	0	0	0	0.0337912424147504	0	0.0390759991407143	0.0416991501148245	0.152067253160013	0.00546497767357615	0.0728672415554647	0.375182225565278	0.0107237549999045
TCGA.B4.5377.01A	0	0.00313175996330737	0.348705328392356	0	0.176693076472046	0.0606250513469134	0	0.00106159697344644	0.0907363351160736	0	0.0251483561952867	0.111802748318837	0.0744399642518686	0	0	0.00315049009006078	0.104505292879803	0	0	0	0.176693076472046	0.00313175996330737	0.104505292879803	0.409330379739269	0.09179793208952
TCGA.B4.5378.01A	0	0.00317563470064517	0.228619273498453	0	0.19483616102937	0.0474304560751675	0.171568006956203	0	0.0252581229137487	0	0.0168112364736369	0.192469673153582	0	0	0	0.0204710987486945	0.0935493746843948	0	0.00581096176610383	0	0.19483616102937	0.00317563470064517	0.0993603364504986	0.276049729573621	0.0252581229137487
TCGA.B4.5832.01A	0.0395258784913836	0	0.15795708466623	0	0.209280095011754	0.0189369597669184	0.0460621562691856	0	0.250628690603644	0	0.0280426827932968	0.0276296258670716	0.00738962008536392	0	0	0.0515087998796099	0.163038406565542	0	0	0	0.209280095011754	0.0395258784913836	0.163038406565542	0.176894044433148	0.250628690603644
TCGA.B4.5834.01A	0.00568950785182538	0	0.336127569422091	0	0.154828557392416	0.0292836026999036	0	0	0.0672358302949281	0	0.0727971891672801	0.149614643732235	0.0126296776517274	0	0	0.0250809419948401	0.146712479792753	0	0	0	0.154828557392416	0.00568950785182538	0.146712479792753	0.365411172121995	0.0672358302949281
TCGA.B4.5835.01A	0	0.0392664138265556	0.0883421582982327	0	0.0899350860919114	0.0424998950604011	0	0.00685600402445986	0.0433631567742419	0	0.0175208297280265	0.585147593470629	0.0704758455825469	0	0	0	0	0	0.0165930171429954	0	0.0899350860919114	0.0392664138265556	0.0165930171429954	0.130842053358634	0.0502191607987018
TCGA.B4.5836.01A	0	0.0136801317300266	0.330516680822775	0	0.156039299382897	0.0441803367775091	0	0	0.0932900546893752	0	0.0389437899723611	0.140209701524115	0.0414435897725629	0	0	0	0.0875714668423574	0	0	0.0541249484860206	0.156039299382897	0.0136801317300266	0.0875714668423574	0.374697017600284	0.0932900546893752
